,value,is_anomaly,is_ignored
0,0.7855396633119904,0,1
1,0.756157909865358,0,1
2,0.7249833288190561,0,1
3,0.7014819962890053,0,1
4,0.6754598190810436,0,1
5,0.6485309931314336,0,1
6,0.614389395759445,0,1
7,0.5805272574817613,0,1
8,0.5403877448369966,0,1
9,0.502098652913988,0,1
10,0.46794630606683907,0,1
11,0.4450082223427223,0,1
12,0.45407300867540656,0,1
13,0.4593222359128204,0,1
14,0.5038782012926019,0,1
15,0.5762779748614713,0,1
16,0.6895859989336066,0,1
17,0.773763722706957,0,1
18,0.8747019075615777,0,1
19,0.9570211684113371,0,1
20,1.0361151166213889,0,1
21,1.104475822582925,0,1
22,1.1691438698960823,0,1
23,1.2025608653564595,0,1
24,1.249150810602425,0,1
25,1.252688713840111,0,1
26,1.2707797842963289,0,1
27,1.2730364924384512,0,1
28,1.274310474057977,0,1
29,1.26598386122412,0,1
30,1.2398684070803314,0,1
31,1.2311861152071535,0,1
32,1.225694789189746,0,1
33,1.2487387481663215,0,1
34,1.2759435956011966,0,1
35,1.3095238795683355,0,1
36,1.3645539441199186,0,1
37,1.3892734545796452,0,1
38,1.358722285044223,0,1
39,1.3205183355123968,0,1
40,1.2609678044929704,0,1
41,1.1893523166068223,0,1
42,1.1031941089670698,0,1
43,1.0159782366180272,0,1
44,0.952108462492465,0,1
45,0.880735917431925,0,1
46,0.8300232904507738,0,1
47,0.7695158037266187,0,1
48,0.7232635428033671,0,1
49,0.6927362267266697,0,1
50,0.6508659847569939,0,1
51,0.632504616300829,0,1
52,0.6045878822219428,0,1
53,0.5696029001951032,0,1
54,0.5209649305012221,0,1
55,0.4885136610896652,0,1
56,0.4562509545323798,0,1
57,0.42573187715207095,0,1
58,0.407080295174813,0,1
59,0.3949579981715233,0,1
60,0.4156902397951748,0,1
61,0.4721175253488604,0,1
62,0.5513334608280134,0,1
63,0.6462608006709275,0,1
64,0.7587110013255378,0,1
65,0.8595574558810121,0,1
66,0.9493480429751471,0,1
67,1.0147060060516597,0,1
68,1.077167634029527,0,1
69,1.133991735751696,0,1
70,1.1664510517028626,0,1
71,1.1949847010620003,0,1
72,1.2063716914173328,0,1
73,1.217889023429367,0,1
74,1.211983761296688,0,1
75,1.2042504390266078,0,1
76,1.1759142015074076,0,1
77,1.1616100701099008,0,1
78,1.1523547217456067,0,1
79,1.149228064706473,0,1
80,1.1636483220981666,0,1
81,1.1996371760308515,0,1
82,1.2427812840708776,0,1
83,1.303598228727729,0,1
84,1.3330210335038994,0,1
85,1.3221462279372291,0,1
86,1.29948818410807,0,1
87,1.2459654113425191,0,1
88,1.1867375595336822,0,1
89,1.1205563129968854,0,1
90,1.044176481116791,0,1
91,0.9785781729634563,0,1
92,0.9319443841497238,0,1
93,0.8700178372311838,0,1
94,0.8443293812059641,0,1
95,0.8057088981904262,0,1
96,0.7903849871111341,0,1
97,0.7700736542834994,0,1
98,0.7354995764568529,0,1
99,0.7236962378972748,0,1
100,0.6904962791600611,0,1
101,0.6394026666829318,0,1
102,0.6055821496997337,0,1
103,0.5717672592943378,0,1
104,0.5324173772142514,0,1
105,0.4946675977202689,0,1
106,0.49167393766563755,0,1
107,0.4994943001638098,0,1
108,0.5239858703779238,0,1
109,0.6041661881803042,0,1
110,0.6837973805692961,0,1
111,0.7637071628501256,0,1
112,0.8658533934925484,0,1
113,0.9523266119299969,0,1
114,1.0310823395154558,0,1
115,1.1067471949225387,0,1
116,1.171157869981865,0,1
117,1.2315849144765005,0,1
118,1.2616735392159681,0,1
119,1.3070989196067873,0,1
120,1.3278021752619302,0,1
121,1.3323429078202282,0,1
122,1.3337539453136005,0,1
123,1.3381540757737365,0,1
124,1.333806876263612,0,1
125,1.3080612630229256,0,1
126,1.3129872350381895,0,1
127,1.3302930902960726,0,1
128,1.3456636073087194,0,1
129,1.3804976781537757,0,1
130,1.4169789231900825,0,1
131,1.4327808996106999,0,1
132,1.4193227417798968,0,1
133,1.3766946209143085,0,1
134,1.3034157714963288,0,1
135,1.2199593738410741,0,1
136,1.1281879702527104,0,1
137,1.0542714310845092,0,1
138,0.9729880332545883,0,1
139,0.890229718345733,0,1
140,0.8272980199878835,0,1
141,0.7660545144329598,0,1
142,0.7025675309162641,0,1
143,0.6498833980238258,0,1
144,0.6079197462163671,0,1
145,0.5679883815217341,0,1
146,0.5334618530394747,0,1
147,0.4887529729460049,0,1
148,0.45768980680970045,0,1
149,0.4278425366766547,0,1
150,0.3937991730310663,0,1
151,0.36934802133348044,0,1
152,0.3547965886528484,0,1
153,0.35254409284991983,0,1
154,0.3546915625383503,0,1
155,0.3975167155548751,0,1
156,0.4796259755232458,0,1
157,0.5860605014353233,0,1
158,0.6896766142744607,0,1
159,0.7916089244874427,0,1
160,0.8854818364324242,0,1
161,0.9598037725234243,0,1
162,1.0210062437445508,0,1
163,1.0678079358258479,0,1
164,1.0912929082510519,0,1
165,1.1233221062230632,0,1
166,1.1293523800361847,0,1
167,1.1232001449383222,0,1
168,1.1085602843911628,0,1
169,1.090097947375873,0,1
170,1.080790752236131,0,1
171,1.0615720998399327,0,1
172,1.031017976640426,0,1
173,1.0361089785975262,0,1
174,1.0447238427543133,0,1
175,1.067068369377144,0,1
176,1.1176623925932117,0,1
177,1.1831150416054959,0,1
178,1.2410943157618406,0,1
179,1.2603771795085599,0,1
180,1.2553571965308354,0,1
181,1.237412697304943,0,1
182,1.1972290993514696,0,1
183,1.1572935384373173,0,1
184,1.11489449765306,0,1
185,1.0786510840056038,0,1
186,1.045922005504652,0,1
187,1.0049726194145174,0,1
188,1.0003996654943121,0,1
189,0.977770938876175,0,1
190,0.9852663379718531,0,1
191,0.9888261308934654,0,1
192,0.9991454664846678,0,1
193,0.9942445046117191,0,1
194,0.9813811207757482,0,1
195,0.9465430792875739,0,1
196,0.8968983749342276,0,1
197,0.8364511995928354,0,1
198,0.7766656815912276,0,1
199,0.747221947389996,0,1
200,0.6983748518432582,0,1
201,0.6757426959531295,0,1
202,0.6654720797867142,0,1
203,0.6821221248480124,0,1
204,0.7102659788220699,0,1
205,0.7565993111822413,0,1
206,0.8029806224225114,0,1
207,0.8573537893372615,0,1
208,0.902113967080817,0,1
209,0.9432321807897067,0,1
210,0.9651709094177955,0,1
211,0.9981006588778916,0,1
212,1.0220683923364757,0,1
213,1.046095089958579,0,1
214,1.107312823535228,0,1
215,1.1723764506997356,0,1
216,1.232815129584853,0,1
217,1.2853275137766087,0,1
218,1.324516649649997,0,1
219,1.3654057413362715,0,1
220,1.3799928531779757,0,1
221,1.415526615498345,0,1
222,1.4316237677473438,0,1
223,1.4724589534119767,0,1
224,1.5046237664961495,0,1
225,1.5319218803894714,0,1
226,1.5475797448756536,0,1
227,1.5521265152576946,0,1
228,1.554440557519848,0,1
229,1.528718445654611,0,1
230,1.4979939872774735,0,1
231,1.4527198566923207,0,1
232,1.4085945214128588,0,1
233,1.336831575921524,0,1
234,1.2461942075036458,0,1
235,1.1606080337393032,0,1
236,1.0696542008462158,0,1
237,0.9816439007315122,0,1
238,0.8952924051622789,0,1
239,0.8241236823934546,0,1
240,0.7624070920658904,0,1
241,0.6987108286216486,0,1
242,0.6254004222118,0,1
243,0.578106764913162,0,1
244,0.5314195527057223,0,1
245,0.4880201491673804,0,1
246,0.43987137088510947,0,1
247,0.40557750594536723,0,1
248,0.3692901457640524,0,1
249,0.3399077143685659,0,1
250,0.3160254741121445,0,1
251,0.30911846393002435,0,1
252,0.28819980873084905,0,1
253,0.2992373507321519,0,1
254,0.3519629084143734,0,1
255,0.4202566152100933,0,1
256,0.5361236913958127,0,1
257,0.6368556005606494,0,0
258,0.7517308347374352,0,0
259,0.8453528385404249,0,0
260,0.9220758973638353,0,0
261,0.9704786480873172,0,0
262,1.0253239139726182,0,0
263,1.0418108881191874,0,0
264,1.058704880864922,0,0
265,1.0535005836320117,0,0
266,1.0456361378510093,0,0
267,1.030572467382118,0,0
268,1.0042567945902356,0,0
269,0.9828308216275764,0,0
270,0.9575114855831852,0,0
271,0.9481319735657973,0,0
272,0.9388232751548569,0,0
273,0.928612594537488,0,0
274,0.9492961399891097,0,0
275,1.0036280572113045,0,0
276,1.0807313596733574,0,0
277,1.1333566072016232,0,0
278,1.194519277420585,0,0
279,1.2258336160693077,0,0
280,1.2178597323785612,0,0
281,1.2096124888389401,0,0
282,1.1887584297193279,0,0
283,1.1744522536289665,0,0
284,1.1682530109514533,0,0
285,1.1534561412824695,0,0
286,1.143310572264515,0,0
287,1.158211425682498,0,0
288,1.1852947083018748,0,0
289,1.2185964287590185,0,0
290,1.2374752112848975,0,0
291,1.2711567271145645,0,0
292,1.2879057730245929,0,0
293,1.2953486911473104,0,0
294,1.2682969808034268,0,0
295,1.2181779583724057,0,0
296,1.1522576901896675,0,0
297,1.0746829574289742,0,0
298,1.0102558047443544,0,0
299,0.9449607225397304,0,0
300,0.8919795735454654,0,0
301,0.8687371652052973,0,0
302,0.8231152180685994,0,0
303,0.8044732136443004,0,0
304,0.7742725339481036,0,0
305,0.755827998442128,0,0
306,0.7391181430892562,0,0
307,0.7099767037883495,0,0
308,0.671619002632351,0,0
309,0.6320839479873909,0,0
310,0.5943831841131025,0,0
311,0.5698460214798338,0,0
312,0.5233349465398301,0,0
313,0.5068729636014933,0,0
314,0.493987215854284,0,0
315,0.5234696999554216,0,0
316,0.5761149643717681,0,0
317,0.6415393263052264,0,0
318,0.7267120211652324,0,0
319,0.8199803443345726,0,0
320,0.9191489572599836,0,0
321,0.9926363198783232,0,0
322,1.080601142183786,0,0
323,1.137511718435026,0,0
324,1.1992836980410662,0,0
325,1.2634535768596833,0,0
326,1.2910798654694848,0,0
327,1.3336455958457458,0,0
328,1.351786046916739,0,0
329,1.3469701282832882,0,0
330,1.3446706194230797,0,0
331,1.3458897938924559,0,0
332,1.3438397917570626,0,0
333,1.3426317525866729,0,0
334,1.3325153867128992,0,0
335,1.3480268843243575,0,0
336,1.3739132457139813,0,0
337,1.4252413055898534,0,0
338,1.448956961063914,0,0
339,1.4484558122254159,0,0
340,1.4049292944995473,0,0
341,1.336461726134859,0,0
342,1.2677135451452728,0,0
343,1.1762673116161515,0,0
344,1.0957437951857267,0,0
345,0.995681440737319,0,0
346,0.9328568818622767,0,0
347,0.8601332626990791,0,0
348,0.7825011042183686,0,0
349,0.7237445481192829,0,0
350,0.6782467712549717,0,0
351,0.6309701750864186,0,0
352,0.5893947931401395,0,0
353,0.5356824767400603,0,0
354,0.5052260599594386,0,0
355,0.4760573556858819,0,0
356,0.44308094383617463,0,0
357,0.4046200902531568,0,0
358,0.37736777465745197,0,0
359,0.3408633088722777,0,0
360,0.3455570186125229,0,0
361,0.33593186859980084,0,0
362,0.36165356052558,0,0
363,0.43352309449753385,0,0
364,0.5141237528213699,0,0
365,0.6336427386894332,0,0
366,0.7497547934085653,0,0
367,0.8342105838480544,0,0
368,0.9220303946681325,0,0
369,0.9826805764027208,0,0
370,1.0308114999183635,0,0
371,1.0819448518370782,0,0
372,1.087140571643402,0,0
373,1.1066947401995202,0,0
374,1.1057589905958816,0,0
375,1.1111398517926367,0,0
376,1.0908095359738594,0,0
377,1.0745269596064115,0,0
378,1.049425376974528,0,0
379,1.0335004797868812,0,0
380,1.007051691396176,0,0
381,1.013966857310253,0,0
382,1.0374787585836402,0,0
383,1.0699165098194674,0,0
384,1.1257660436879646,0,0
385,1.1831349937492408,0,0
386,1.2423386852237397,0,0
387,1.2620768159334121,0,0
388,1.2539943710062216,0,0
389,1.2177203531872758,0,0
390,1.1835261513582658,0,0
391,1.1439628157337849,0,0
392,1.1003840760601895,0,0
393,1.067687899412446,0,0
394,1.0335959894416404,0,0
395,1.0244953619761803,0,0
396,1.015524537435097,0,0
397,1.0182953696916515,0,0
398,1.0253469049219017,0,0
399,1.0458730564832028,0,0
400,1.0586484470444275,0,0
401,1.053819060224316,0,0
402,1.032137754868251,0,0
403,0.9690030722843003,0,0
404,0.915098902030703,0,0
405,0.863702722175768,0,0
