,value,is_anomaly,is_ignored
0,0.6085534654552772,0,1
1,0.6622008838441019,0,1
2,0.7249902369818534,0,1
3,0.8094555933095775,0,1
4,0.8966395283289449,0,1
5,0.9800185217313249,0,1
6,1.0571261166520647,0,1
7,1.1174087727555178,0,1
8,1.1743883463853098,0,1
9,1.2374346040393145,0,1
10,1.3033979943584404,0,1
11,1.3354506311844445,0,1
12,1.3757163959990741,0,1
13,1.409126494334675,0,1
14,1.4041117091652335,0,1
15,1.4204988516319947,0,1
16,1.4276929936887237,0,1
17,1.4132600333774867,0,1
18,1.4242707306640052,0,1
19,1.4451972229707746,0,1
20,1.4542429606364267,0,1
21,1.493381879919502,0,1
22,1.5231206859254531,0,1
23,1.5226845144942969,0,1
24,1.485877711758011,0,1
25,1.4179385684019787,0,1
26,1.3418778437057468,0,1
27,1.2484891975079373,0,1
28,1.1571218960631335,0,1
29,1.0632882583930203,0,1
30,0.9855905303324872,0,1
31,0.9029294522900592,0,1
32,0.8190204844165863,0,1
33,0.7559437265672968,0,1
34,0.6881247038300391,0,1
35,0.6356818193077037,0,1
36,0.5829160838725761,0,1
37,0.5425464391126682,0,1
38,0.49374736033807726,0,1
39,0.45525691100338606,0,1
40,0.42290449921166545,0,1
41,0.38231906127434045,0,1
42,0.3615399843638902,0,1
43,0.3213116248999264,0,1
44,0.31382269416158937,0,1
45,0.2997833530431854,0,1
46,0.3105369138314181,0,1
47,0.3540396503206146,0,1
48,0.42714764143206213,0,1
49,0.5302380889726597,0,1
50,0.6383340582223056,0,1
51,0.7496450795174485,0,1
52,0.8551549022544364,0,1
53,0.9257116653197083,0,1
54,0.9852557256723612,0,1
55,1.030309086345749,0,1
56,1.0505635552556736,0,1
57,1.0514329509867388,0,1
58,1.0595177661381354,0,1
59,1.0593252275889469,0,1
60,1.0391188432509897,0,1
61,1.0351809715724516,0,1
62,1.012687542217766,0,1
63,0.9875400013617279,0,1
64,0.9592244954423597,0,1
65,0.9535862213016616,0,1
66,0.941259446687132,0,1
67,0.9682596031262473,0,1
68,1.0185896973585005,0,1
69,1.089457503525819,0,1
70,1.1521013575312056,0,1
71,1.1961047102310673,0,1
72,1.224692300456084,0,1
73,1.2250210178547463,0,1
74,1.2096133693742463,0,1
75,1.1842540447210588,0,1
76,1.1650328352655714,0,1
77,1.1445558678783183,0,1
78,1.1364596639066593,0,1
79,1.13123619117873,0,1
80,1.130501062193489,0,1
81,1.1444680877052442,0,1
82,1.174803334588616,0,1
83,1.2061543612552397,0,1
84,1.230785678026618,0,1
85,1.2542583980596527,0,1
86,1.2598694615720065,0,1
87,1.2172873348523159,0,1
88,1.182587660226164,0,1
89,1.1038944961448511,0,1
90,1.037829359159956,0,1
91,0.9782570812906852,0,1
92,0.9186804643527773,0,1
93,0.8593853849321564,0,1
94,0.8326464843152371,0,1
95,0.7943586289830065,0,1
96,0.782208790036315,0,1
97,0.7787941160348218,0,1
98,0.7599140062236219,0,1
99,0.7496039218213629,0,1
100,0.7330663651727566,0,1
101,0.7096192095888852,0,1
102,0.6779915987250771,0,1
103,0.6298705970970327,0,1
104,0.6057833761353474,0,1
105,0.579414353872352,0,1
106,0.5553653274532274,0,1
107,0.5686641159388548,0,1
108,0.600788382098758,0,1
109,0.6650879515413689,0,1
110,0.748917104870348,0,1
111,0.8235593844524547,0,1
112,0.9157178017789154,0,1
113,1.0082508983384209,0,1
114,1.073816526087801,0,1
115,1.1439546753067806,0,1
116,1.212030814762913,0,1
117,1.2581098199489045,0,1
118,1.3175839874932391,0,1
119,1.3587369430679024,0,1
120,1.3735108768287139,0,1
121,1.405681618866958,0,1
122,1.4241806748856285,0,1
123,1.4330717963678625,0,1
124,1.4188842885745325,0,1
125,1.4150904390667,0,1
126,1.431563393052562,0,1
127,1.4443836820742968,0,1
128,1.4549510870516429,0,1
129,1.491614725165422,0,1
130,1.5184472381664682,0,1
131,1.5116785015487553,0,1
132,1.4527385602331409,0,1
133,1.3903339742461807,0,1
134,1.306165740598055,0,1
135,1.20845948452239,0,1
136,1.1083405311809669,0,1
137,1.0166653056651882,0,1
138,0.9375445239256261,0,1
139,0.8699346187927166,0,1
140,0.782782043680344,0,1
141,0.7164412523697968,0,1
142,0.6640079051974017,0,1
143,0.6042885586251591,0,1
144,0.5573717299823473,0,1
145,0.5104411896427279,0,1
146,0.47930379168952325,0,1
147,0.4441551498054822,0,1
148,0.4027662207479901,0,1
149,0.36410606010523977,0,1
150,0.33938817918684694,0,1
151,0.32161886193798894,0,1
152,0.31425092910354085,0,1
153,0.31489448712044615,0,1
154,0.32232489176659235,0,1
155,0.37296829254028624,0,1
156,0.4796591136358218,0,1
157,0.5941088376126996,0,1
158,0.6995942170402929,0,1
159,0.8085971864882848,0,1
160,0.8951274698876394,0,1
161,0.9557702211768183,0,1
162,1.0094429580189694,0,1
163,1.0256556103315069,0,1
164,1.0506544462055742,0,1
165,1.059498954063386,0,1
166,1.055422686144143,0,1
167,1.0621866402581666,0,1
168,1.0290814982884757,0,1
169,1.0217337547835885,0,1
170,0.9869412585248327,0,1
171,0.9702590547257737,0,1
172,0.953534941156565,0,1
173,0.9417754790581324,0,1
174,0.9596749688398712,0,1
175,0.9943151710016257,0,1
176,1.0465918826956437,0,1
177,1.1236520178131453,0,1
178,1.173999281701441,0,1
179,1.2134512532884938,0,1
180,1.2290272488946312,0,1
181,1.2216084462738301,0,1
182,1.1984224005053012,0,1
183,1.1881835860423917,0,1
184,1.1625200911913918,0,1
185,1.128906376161292,0,1
186,1.1226304226532537,0,1
187,1.1180732498455066,0,1
188,1.1312216004840485,0,1
189,1.146469148238063,0,1
190,1.177173955403797,0,1
191,1.214774338330521,0,1
192,1.2297109472075316,0,1
193,1.2484666329026282,0,1
194,1.2378223312179624,0,1
195,1.2028168336336464,0,1
196,1.1289333265457069,0,1
197,1.0734209046240433,0,1
198,1.00900323289438,0,1
199,0.9399240169939785,0,1
200,0.8805394779636921,0,1
201,0.8458341055243364,0,1
202,0.8152042552105917,0,1
203,0.7926153743690202,0,1
204,0.768417149562868,0,1
205,0.7747462251340773,0,1
206,0.7638379057675843,0,1
207,0.7387045885891841,0,1
208,0.7215075871851534,0,1
209,0.6837677114157762,0,1
210,0.6717855415228169,0,1
211,0.6360779562184447,0,1
212,0.6026917970604647,0,1
213,0.5833893481060564,0,1
214,0.5655283578296024,0,1
215,0.5854819498280478,0,1
216,0.6311612577735629,0,1
217,0.7111644329379279,0,1
218,0.7890633494133941,0,1
219,0.8961961903518483,0,1
220,0.9741147918014063,0,1
221,1.0528149308121255,0,1
222,1.117082863810561,0,1
223,1.1923148264313645,0,1
224,1.2517317901371081,0,1
225,1.2981385101744694,0,1
226,1.3336313808817177,0,1
227,1.3801020794459313,0,1
228,1.3944475202073874,0,1
229,1.4263595201597088,0,1
230,1.4313117843582892,0,1
231,1.428615370375044,0,1
232,1.4326046016212122,0,1
233,1.4356345031166013,0,1
234,1.436077387895895,0,1
235,1.467412522745273,0,1
236,1.4886362808059173,0,1
237,1.5249576265976639,0,1
238,1.5267349144227362,0,1
239,1.4787399945346547,0,1
240,1.425198962569044,0,1
241,1.3350663885360181,0,1
242,1.2521049108666422,0,1
243,1.154439373697836,0,1
244,1.0616506726293777,0,1
245,0.9838361824590361,0,1
246,0.8861391202518989,0,1
247,0.8213396109143887,0,1
248,0.7482155369105216,0,1
249,0.6799907889224678,0,1
250,0.6378656348620275,0,1
251,0.5829348174460949,0,1
252,0.5431395380945885,0,1
253,0.49449745356395947,0,1
254,0.4494632099406888,0,1
255,0.42525890377627046,0,1
256,0.37369142978041553,0,1
257,0.3420145944916976,0,0
258,0.3301731094326366,0,0
259,0.30464221103484973,0,0
260,0.29748487287128644,0,0
261,0.3195816895559902,0,0
262,0.34941383602921744,0,0
263,0.43734178608140245,0,0
264,0.5384267386652211,0,0
265,0.6485354691258749,0,0
266,0.7521960663325444,0,0
267,0.8483265533081545,0,0
268,0.9361126748872457,0,0
269,0.9799301777986061,0,0
270,1.013885151426077,0,0
271,1.04146377091917,0,0
272,1.0662480582388907,0,0
273,1.0539813948272172,0,0
274,1.0599561992865623,0,0
275,1.0337225416417624,0,0
276,1.0314891690408523,0,0
277,1.000640950967176,0,0
278,0.967696758659125,0,0
279,0.9648841189254995,0,0
280,0.9409272810793758,0,0
281,0.9510892113980751,0,0
282,0.9713697845854915,0,0
283,1.0109218625332004,0,0
284,1.0770484405872212,0,0
285,1.145609139211224,0,0
286,1.1963225073283892,0,0
287,1.2182261310547555,0,0
288,1.2188983174460903,0,0
289,1.2225213395861374,0,0
290,1.183552826652785,0,0
291,1.1687165020024755,0,0
292,1.1409387811288167,0,0
293,1.1294724623271741,0,0
294,1.1360674271486828,0,0
295,1.1455656997523533,0,0
296,1.1525150017027146,0,0
297,1.1680744411871324,0,0
298,1.2176277842886178,0,0
299,1.2276321960276422,0,0
300,1.2552407524954219,0,0
301,1.2605209897513574,0,0
302,1.2421063198170685,0,0
303,1.188466939857767,0,0
304,1.116819909989019,0,0
305,1.0420692235870768,0,0
306,0.9843817633730704,0,0
307,0.9266505384035821,0,0
308,0.8782552357239457,0,0
309,0.8374122567936502,0,0
310,0.797406852926707,0,0
311,0.7820235366925568,0,0
312,0.7713721059877282,0,0
313,0.7584257484970676,0,0
314,0.7489795632793692,0,0
315,0.715875660556659,0,0
316,0.6973779860667093,0,0
317,0.6599107878770252,0,0
318,0.6340686787097881,0,0
319,0.5895924367251203,0,0
320,0.5675244314982016,0,0
321,0.5435387783589007,0,0
322,0.5482812979943861,0,0
323,0.5922031926252551,0,0
324,0.6385059853630911,0,0
325,0.7311273340967804,0,0
326,0.8150805159708968,0,0
327,0.8965421968158829,0,0
328,0.9969257089825808,0,0
329,1.0595664769754878,0,0
330,1.1445742832942754,0,0
331,1.190203756964598,0,0
332,1.258269759465697,0,0
333,1.2954535455898775,0,0
334,1.3382948283951601,0,0
335,1.3809173058380297,0,0
336,1.3926307336600583,0,0
337,1.4079354662792867,0,0
338,1.4135222522288773,0,0
339,1.3992944649177896,0,0
340,1.4106774342437631,0,0
341,1.4129029148329002,0,0
342,1.408344931691182,0,0
343,1.4400684008713178,0,0
344,1.4678400072859992,0,0
